"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"9294","Rhinolophus ferrumequinum",41.408009,-7.109792,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophidae","Rhinolophus","Rhinolophus ferrumequinum",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9295","Tadarida teniotis",41.408009,-7.109792,"Tadarida teniotis (Rafinesque, 1814)","Molossidae","Tadarida","Tadarida teniotis",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9296","Chiroptera",41.216068,-7.424175,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9297","Rhinolophus",41.216068,-7.424175,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9298","Myotis escalerai",41.216068,-7.424175,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9299","Chiroptera",41.336434,-7.344539,"Chiroptera",NA,NA,NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9300","Chiroptera",41.287149,-7.376556,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9301","Rhinolophus",41.32552,-7.286779,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9302","Chiroptera",41.287149,-7.376556,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9303","Chiroptera",41.317828,-7.353607,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9304","Pipistrellus",41.29446,-7.368065,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9305","Rhinolophus",41.29446,-7.368065,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,19,"Mario Carmo","Margarida Augusto",NA
"9306","Rhinolophus",41.321565,-7.329509,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,17,"Mario Carmo","Margarida Augusto",NA
"9307","Nyctalus",41.245087,-7.388608,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,11,"Fernanda Pereira","Fernanda Pereira",NA
"9308","Chiroptera",41.215041,-7.345562,"Chiroptera",NA,NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9309","Pipistrellus",41.215041,-7.345562,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9310","Pipistrellus",41.233761,-7.357921,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9311","Pipistrellus",41.366825,-7.340777,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9312","Rhinolophus",41.298802,-7.411868,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9313","Chiroptera",41.283759,-7.392923,"Chiroptera",NA,NA,NA,2017,4,12,"Darcio Sousa","Darcio Sousa",NA
"9314","Rhinolophus",41.371659,-7.243567,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9315","Vespertilionidae",41.280902,-7.392192,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9316","Rhinolophus",41.337339,-7.328561,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9317","Myotis nattereri",41.670002,-6.844589,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9318","Myotis myotis",41.717879,-6.815756,"Myotis myotis (Borkhausen, 1797)","Vespertilionidae","Myotis","Myotis myotis",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9319","Rhinolophus",41.717879,-6.815756,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9320","Myotis blythii",41.216068,-7.424175,"Myotis blythii (Tomes, 1857)","Vespertilionidae","Myotis","Myotis blythii",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9321","Rhinolophus",41.298802,-7.411868,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9322","Chiroptera",41.283759,-7.392923,"Chiroptera",NA,NA,NA,2017,4,12,"Darcio Sousa","Darcio Sousa",NA
"9323","Chiroptera",41.316147,-7.36903,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9324","Chiroptera",41.213225,-7.42898,"Chiroptera",NA,NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9325","Chiroptera",41.333187,-7.35255,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9326","Rhinolophus",41.280902,-7.392192,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9327","Chiroptera",41.280902,-7.392192,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9328","Chiroptera",41.336434,-7.344539,"Chiroptera",NA,NA,NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9329","Chiroptera",41.257777,-7.374059,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9330","Vespertilionidae",41.354794,-7.285717,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9331","Myotis escalerai",41.670002,-6.844589,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9332","Myotis",41.415239,-7.104915,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9333","Myotis",41.415239,-7.104915,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9334","Miniopterus schreibersii",41.216068,-7.424175,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9335","Myotis",41.444222,-7.126168,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9336","Rhinolophus",41.308317,-7.586844,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9337","Myotis escalerai",41.308317,-7.586844,"Myotis escalerai Cabrera, 1904","Vespertilionidae","Myotis","Myotis escalerai",2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9338","Myotis",41.308317,-7.586844,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9339","Rhinolophus",41.354794,-7.285717,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9340","Chiroptera",41.347808,-7.278186,"Chiroptera",NA,NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9341","Vespertilionidae",41.347808,-7.278186,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9342","Rhinolophus",41.376634,-7.246717,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9343","Chiroptera",41.215041,-7.345562,"Chiroptera",NA,NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9344","Plecotus",41.233761,-7.357921,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9345","Chiroptera",41.358757,-7.402371,"Chiroptera",NA,NA,NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9346","Nyctalus",41.316147,-7.36903,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9347","Chiroptera",41.316147,-7.36903,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9348","Rhinolophus",41.213225,-7.42898,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9349","Nyctalus",41.280902,-7.392192,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9350","Chiroptera",41.242202,-7.39178,"Chiroptera",NA,NA,NA,2017,4,19,"Mario Carmo","Margarida Augusto",NA
"9351","Chiroptera",41.242202,-7.39178,"Chiroptera",NA,NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9352","Nyctalus",41.32757,-7.36865,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,10,"Darcio Sousa","Darcio Sousa",NA
"9353","Nyctalus",41.265256,-7.388053,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,20,"Darcio Sousa","Darcio Sousa",NA
"9354","Nyctalus",41.336434,-7.344539,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9355","Rhinolophus",41.336434,-7.344539,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,10,"Mario Carmo","Margarida Augusto",NA
"9356","Chiroptera",41.236792,-7.388738,"Chiroptera",NA,NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9357","Vespertilionidae",41.317828,-7.353607,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9358","Chiroptera",41.257777,-7.374059,"Chiroptera",NA,NA,NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9359","Chiroptera",41.352345,-7.316722,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9360","Rhinolophus",41.352345,-7.316722,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Mario Carmo","Margarida Augusto",NA
"9361","Vespertilionidae",41.337339,-7.328561,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9362","Pipistrellus",41.444222,-7.126168,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9363","Chiroptera",41.444222,-7.126168,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9364","Eptesicus",41.408009,-7.109792,"Eptesicus Rafinesque, 1820","Vespertilionidae","Eptesicus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9365","Chiroptera",41.308317,-7.586844,"Chiroptera",NA,NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9366","Plecotus",41.216068,-7.424175,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9367","Myotis daubentonii",41.717879,-6.815756,"Myotis daubentonii (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis daubentonii",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9368","Nyctalus",41.337339,-7.328561,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9369","Rhinolophus",41.265256,-7.388053,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Darcio Sousa","Darcio Sousa",NA
"9370","Chiroptera",41.245087,-7.388608,"Chiroptera",NA,NA,NA,2017,4,11,"Fernanda Pereira","Fernanda Pereira",NA
"9371","Nyctalus",41.257777,-7.374059,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9372","Rhinolophus",41.321565,-7.329509,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,17,"Mario Carmo","Margarida Augusto",NA
"9373","Chiroptera",41.354794,-7.285717,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9374","Rhinolophus",41.285221,-7.432843,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,11,"Mario Carmo","Margarida Augusto",NA
"9375","Rhinolophus",41.233761,-7.357921,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
"9376","Vespertilionidae",41.233761,-7.357921,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9377","Plecotus",41.371659,-7.243567,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9378","Chiroptera",41.242202,-7.39178,"Chiroptera",NA,NA,NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9379","Vespertilionidae",41.359238,-7.250467,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9380","Rhinolophus",41.444222,-7.126168,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9381","Myotis emarginatus",41.408009,-7.109792,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9382","Myotis",41.408009,-7.109792,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9383","Myotis",41.376634,-7.246717,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9384","Myotis",41.310283,-7.406724,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9385","Plecotus",41.331144,-7.355445,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9386","Nyctalus",41.331144,-7.355445,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9387","Chiroptera",41.336434,-7.344539,"Chiroptera",NA,NA,NA,2017,4,10,"Mario Carmo","Margarida Augusto",NA
"9388","Vespertilionidae",41.336434,-7.344539,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,10,"Margarida Augusto","Margarida Augusto",NA
"9389","Rhinolophus",41.287149,-7.376556,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,20,"Mario Carmo","Margarida Augusto",NA
"9390","Pipistrellus",41.317828,-7.353607,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9391","Nyctalus",41.310283,-7.406724,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9392","Nyctalus",41.310283,-7.406724,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9393","Plecotus",41.310283,-7.406724,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9394","Vespertilionidae",41.215041,-7.345562,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9395","Nyctalus",41.213225,-7.42898,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9396","Rhinolophus",41.242202,-7.39178,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,19,"Mario Carmo","Margarida Augusto",NA
"9397","Chiroptera",41.338823,-7.315052,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9398","Plecotus",41.338823,-7.315052,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9399","Rhinolophus",41.444222,-7.126168,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9400","Miniopterus schreibersii",41.408009,-7.109792,"Miniopterus schreibersii (Kuhl, 1817)","Miniopteridae","Miniopterus","Miniopterus schreibersii",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9401","Rhinolophus",41.308317,-7.586844,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9402","Myotis emarginatus",41.216068,-7.424175,"Myotis emarginatus (E.Geoffroy, 1806)","Vespertilionidae","Myotis","Myotis emarginatus",2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9403","Myotis",41.717879,-6.815756,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9404","Myotis nattereri",41.717879,-6.815756,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9405","Myotis nattereri",41.670002,-6.844589,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9406","Tadarida teniotis",41.670002,-6.844589,"Tadarida teniotis (Rafinesque, 1814)","Molossidae","Tadarida","Tadarida teniotis",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9407","Pipistrellus",41.331144,-7.355445,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9408","Chiroptera",41.236792,-7.388738,"Chiroptera",NA,NA,NA,2017,4,19,"Mario Carmo","Margarida Augusto",NA
"9409","Plecotus",41.29446,-7.368065,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9410","Pipistrellus",41.29446,-7.368065,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9411","Chiroptera",41.321565,-7.329509,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9412","Pipistrellus",41.237369,-7.424599,"Pipistrellus Kaup, 1829","Vespertilionidae","Pipistrellus",NA,2017,4,11,"Margarida Augusto","Margarida Augusto",NA
"9413","Chiroptera",41.347808,-7.278186,"Chiroptera",NA,NA,NA,2017,4,19,"Mario Carmo","Margarida Augusto",NA
"9414","Rhinolophus",41.32757,-7.36865,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,10,"Darcio Sousa","Darcio Sousa",NA
"9415","Chiroptera",41.332315,-7.307318,"Chiroptera",NA,NA,NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9416","Chiroptera",41.338823,-7.315052,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9417","Myotis",41.717879,-6.815756,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9418","Eptesicus",41.717879,-6.815756,"Eptesicus Rafinesque, 1820","Vespertilionidae","Eptesicus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9419","Myotis nattereri",41.717879,-6.815756,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9420","Chiroptera",41.670002,-6.844589,"Chiroptera",NA,NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9421","Myotis nattereri",41.415239,-7.104915,"Myotis nattereri (Kuhl, 1817)","Vespertilionidae","Myotis","Myotis nattereri",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9422","Eptesicus",41.216068,-7.424175,"Eptesicus Rafinesque, 1820","Vespertilionidae","Eptesicus",NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9423","Rhinolophus",41.444222,-7.126168,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9424","Plecotus austriacus",41.408009,-7.109792,"Plecotus austriacus (J.Fischer, 1829)","Vespertilionidae","Plecotus","Plecotus austriacus",2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9425","Plecotus",41.308317,-7.586844,"Plecotus Geoffroy Saint-Hilaire, 1818","Vespertilionidae","Plecotus",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9426","Myotis",41.308317,-7.586844,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,19,"Margarida Augusto","Margarida Augusto",NA
"9427","Nyctalus",41.331144,-7.355445,"Nyctalus Bowdich, 1825","Vespertilionidae","Nyctalus",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9428","Myotis",41.32552,-7.286779,"Myotis Kaup, 1829","Vespertilionidae","Myotis",NA,2017,4,17,"Margarida Augusto","Margarida Augusto",NA
"9429","Chiroptera",41.257777,-7.374059,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9430","Rhinolophus",41.352345,-7.316722,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9431","Chiroptera",41.267357,-7.378481,"Chiroptera",NA,NA,NA,2017,4,20,"Margarida Augusto","Margarida Augusto",NA
"9432","Vespertilionidae",41.354794,-7.285717,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,18,"Margarida Augusto","Margarida Augusto",NA
"9433","Vespertilionidae",41.310283,-7.406724,"Vespertilionidae","Vespertilionidae",NA,NA,2017,4,12,"Margarida Augusto","Margarida Augusto",NA
"9434","Rhinolophus",41.215041,-7.345562,"Rhinolophus LacÈpËde, 1799","Rhinolophidae","Rhinolophus",NA,2017,4,12,"Mario Carmo","Margarida Augusto",NA
