"","name","decimalLatitude","decimalLongitude","scientificName","family","genus","species","year","month","day","recordedBy","identifiedBy","sex"
"12361","Platycleis sabulosa",36.94851,-25.15533,"Platycleis sabulosa Azam, 1901","Tettigoniidae","Platycleis","Platycleis sabulosa",1964,NA,NA,NA,NA,NA
"12362","Gryllus bimaculatus",36.98446,-25.14884,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1964,NA,NA,NA,NA,NA
"12363","Gryllus bimaculatus",36.97987,-25.14334,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1964,NA,NA,NA,NA,NA
"12364","Eumodicogryllus bordigalensis",36.96627,-25.13805,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12365","Oedipoda caerulescens",36.95717,-25.13266,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",1964,NA,NA,NA,NA,NA
"12366","Locusta migratoria",36.97095,-25.14917,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1964,NA,NA,NA,NA,NA
"12367","Platycleis falx",36.96644,-25.14928,"Platycleis falx falx","Tettigoniidae","Platycleis","Platycleis falx",1964,NA,NA,NA,NA,NA
"12368","Phaneroptera nana",36.96618,-25.13244,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12369","Platycleis falx",36.98004,-25.15457,"Platycleis falx falx","Tettigoniidae","Platycleis","Platycleis falx",1964,NA,NA,NA,NA,NA
"12370","Locusta migratoria",36.97536,-25.14345,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1964,NA,NA,NA,NA,NA
"12371","Eumodicogryllus bordigalensis",36.97987,-25.14334,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12372","Phaneroptera nana",36.96194,-25.14939,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12373","Decticus albifrons",36.97077,-25.13794,"Decticus albifrons (Fabricius, 1775)","Tettigoniidae","Decticus","Decticus albifrons",1964,NA,NA,NA,NA,NA
"12374","Gryllus bimaculatus",36.96167,-25.13255,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1964,NA,NA,NA,NA,NA
"12375","Platycleis sabulosa",36.96185,-25.14378,"Platycleis sabulosa Azam, 1901","Tettigoniidae","Platycleis","Platycleis sabulosa",1964,NA,NA,NA,NA,NA
"12376","Decticus albifrons",36.96644,-25.14928,"Decticus albifrons (Fabricius, 1775)","Tettigoniidae","Decticus","Decticus albifrons",1964,NA,NA,NA,NA,NA
"12377","Phaneroptera nana",36.98004,-25.15457,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12378","Eumodicogryllus bordigalensis",36.97112,-25.1604,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12379","Platycleis sabulosa",36.94833,-25.1441,"Platycleis sabulosa Azam, 1901","Tettigoniidae","Platycleis","Platycleis sabulosa",1964,NA,NA,NA,NA,NA
"12380","Phaneroptera nana",36.97103,-25.15479,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12381","Phaneroptera nana",36.95284,-25.144,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12382","Eumodicogryllus bordigalensis",36.95293,-25.14961,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12383","Phaneroptera nana",36.95293,-25.14961,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12384","Oedipoda caerulescens",36.97068,-25.13233,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",1964,NA,NA,NA,NA,NA
"12385","Eumodicogryllus bordigalensis",36.95275,-25.13838,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12386","Platycleis falx",36.96167,-25.13255,"Platycleis falx falx","Tettigoniidae","Platycleis","Platycleis falx",1964,NA,NA,NA,NA,NA
"12387","Locusta migratoria",36.95284,-25.144,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1964,NA,NA,NA,NA,NA
"12388","Decticus albifrons",36.95743,-25.1495,"Decticus albifrons (Fabricius, 1775)","Tettigoniidae","Decticus","Decticus albifrons",1964,NA,NA,NA,NA,NA
"12389","Eumodicogryllus bordigalensis",36.97086,-25.14356,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12390","Phaneroptera nana",36.98446,-25.14884,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12391","Gryllus bimaculatus",36.96202,-25.155,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1964,NA,NA,NA,NA,NA
"12392","Eumodicogryllus bordigalensis",36.94383,-25.14421,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12393","Phaneroptera nana",36.97528,-25.13783,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12394","Eumodicogryllus bordigalensis",36.95284,-25.144,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12395","Gryllus bimaculatus",36.96662,-25.16051,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1964,NA,NA,NA,NA,NA
"12396","Eumodicogryllus bordigalensis",36.96618,-25.13244,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12397","Platycleis falx",36.97095,-25.14917,"Platycleis falx falx","Tettigoniidae","Platycleis","Platycleis falx",1964,NA,NA,NA,NA,NA
"12398","Oedipoda caerulescens",36.96635,-25.14367,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",1964,NA,NA,NA,NA,NA
"12399","Phaneroptera nana",36.96627,-25.13805,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12400","Gryllus bimaculatus",36.96185,-25.14378,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1964,NA,NA,NA,NA,NA
"12401","Oedipoda caerulescens",36.96644,-25.14928,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",1964,NA,NA,NA,NA,NA
"12402","Decticus albifrons",36.97554,-25.15468,"Decticus albifrons (Fabricius, 1775)","Tettigoniidae","Decticus","Decticus albifrons",1964,NA,NA,NA,NA,NA
"12403","Platycleis falx",36.95717,-25.13266,"Platycleis falx falx","Tettigoniidae","Platycleis","Platycleis falx",1964,NA,NA,NA,NA,NA
"12404","Locusta migratoria",36.96653,-25.1549,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1964,NA,NA,NA,NA,NA
"12405","Locusta migratoria",36.96167,-25.13255,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1964,NA,NA,NA,NA,NA
"12406","Oedipoda caerulescens",36.96176,-25.13816,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",1964,NA,NA,NA,NA,NA
"12407","Gryllus bimaculatus",36.97536,-25.14345,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1964,NA,NA,NA,NA,NA
"12408","Oedipoda caerulescens",36.96627,-25.13805,"Oedipoda caerulescens (Linnaeus, 1758)","Acrididae","Oedipoda","Oedipoda caerulescens",1964,NA,NA,NA,NA,NA
"12409","Platycleis sabulosa",36.96618,-25.13244,"Platycleis sabulosa Azam, 1901","Tettigoniidae","Platycleis","Platycleis sabulosa",1964,NA,NA,NA,NA,NA
"12410","Eumodicogryllus bordigalensis",36.96185,-25.14378,"Eumodicogryllus bordigalensis (Latreille, 1804)","Gryllidae","Eumodicogryllus","Eumodicogryllus bordigalensis",1964,NA,NA,NA,NA,NA
"12411","Phaneroptera nana",36.97086,-25.14356,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1964,NA,NA,NA,NA,NA
"12412","Locusta migratoria",36.97086,-25.14356,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1964,NA,NA,NA,NA,NA
"12413","Platycleis sabulosa",36.96176,-25.13816,"Platycleis sabulosa Azam, 1901","Tettigoniidae","Platycleis","Platycleis sabulosa",1964,NA,NA,NA,NA,NA
"12414","Locusta migratoria",36.97571,-25.16591,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1964,NA,NA,NA,NA,NA
"12415","Oedipoda fuscocincta",38.55581,-28.63256,"Oedipoda fuscocincta Lucas & P.H., 1849","Acrididae","Oedipoda","Oedipoda fuscocincta",1952,NA,NA,NA,NA,NA
"12416","Platycleis falx",38.52819,-28.3222,"Platycleis falx falx","Tettigoniidae","Platycleis","Platycleis falx",1952,NA,NA,NA,NA,NA
"12417","Locusta migratoria",38.52871,-28.63768,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12418","Phaneroptera nana",38.54246,-28.62078,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12419","Phaneroptera nana",38.51528,-28.63164,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12420","Locusta migratoria",38.53305,-28.64925,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12421","Locusta migratoria",38.58923,-28.81127,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12422","Locusta migratoria",38.51978,-28.63174,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12423","Locusta migratoria",38.54262,-28.60931,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12424","Gryllus bimaculatus",38.52436,-28.62611,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1952,NA,NA,NA,NA,NA
"12425","Phaneroptera nana",38.52436,-28.62611,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12426","Locusta migratoria",38.51536,-28.62591,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12427","Gryllus bimaculatus",38.53788,-28.62642,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1952,NA,NA,NA,NA,NA
"12428","Oedipoda fuscocincta",38.54254,-28.61505,"Oedipoda fuscocincta Lucas & P.H., 1849","Acrididae","Oedipoda","Oedipoda fuscocincta",1952,NA,NA,NA,NA,NA
"12429","Phaneroptera nana",38.53756,-28.64935,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12430","Oedipoda fuscocincta",38.58481,-28.80542,"Oedipoda fuscocincta Lucas & P.H., 1849","Acrididae","Oedipoda","Oedipoda fuscocincta",1952,NA,NA,NA,NA,NA
"12431","Phaneroptera nana",38.53313,-28.64352,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12432","Gryllus bimaculatus",38.51978,-28.63174,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1952,NA,NA,NA,NA,NA
"12433","Gryllus bimaculatus",38.52444,-28.62038,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1952,NA,NA,NA,NA,NA
"12434","Locusta migratoria",38.58914,-28.81701,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12435","Oedipoda fuscocincta",38.53305,-28.64925,"Oedipoda fuscocincta Lucas & P.H., 1849","Acrididae","Oedipoda","Oedipoda fuscocincta",1952,NA,NA,NA,NA,NA
"12436","Phaneroptera nana",38.53764,-28.64362,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12437","Oedipoda fuscocincta",38.54214,-28.64372,"Oedipoda fuscocincta Lucas & P.H., 1849","Acrididae","Oedipoda","Oedipoda fuscocincta",1952,NA,NA,NA,NA,NA
"12438","Locusta migratoria",38.53756,-28.64935,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12439","Phaneroptera nana",38.53748,-28.65509,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12440","Phaneroptera nana",38.54673,-28.63809,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12441","Phaneroptera nana",38.53772,-28.63789,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12442","Locusta migratoria",38.54222,-28.63799,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12443","Locusta migratoria",38.58057,-28.7881,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12444","Conocephalus chavesi",38.52369,-28.32211,"Conocephalus chavesi (Bolívar & I., 1905)","Tettigoniidae","Conocephalus","Conocephalus chavesi",1952,NA,NA,NA,NA,NA
"12445","Phaneroptera nana",38.55581,-28.63256,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12446","Phaneroptera nana",38.52404,-28.64905,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12447","Phaneroptera nana",38.54689,-28.62662,"Phaneroptera nana Fieber, 1853","Tettigoniidae","Phaneroptera","Phaneroptera nana",1952,NA,NA,NA,NA,NA
"12448","Gryllus bimaculatus",38.5378,-28.63215,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1952,NA,NA,NA,NA,NA
"12449","Oedipoda fuscocincta",38.51986,-28.62601,"Oedipoda fuscocincta Lucas & P.H., 1849","Acrididae","Oedipoda","Oedipoda fuscocincta",1952,NA,NA,NA,NA,NA
"12450","Locusta migratoria",38.58472,-28.81116,"Locusta migratoria (Linnaeus, 1758)","Acrididae","Locusta","Locusta migratoria",1952,NA,NA,NA,NA,NA
"12451","Gryllus bimaculatus",38.53764,-28.64362,"Gryllus bimaculatus De Geer, 1773","Gryllidae","Gryllus","Gryllus bimaculatus",1952,NA,NA,NA,NA,NA
